country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
India,IND,Asia,1380004385,confirmed cases,86961,2020-09-21,92.96832778,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,75083,2020-09-22,92.91571925,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,83347,2020-09-23,92.45492361,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,86508,2020-09-24,91.78630255,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,86052,2020-09-25,91.02550786,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,85362,2020-09-26,90.14087299,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,88600,2020-09-27,89.72261345,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,82170,2020-09-28,89.00515197,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,70589,2020-09-29,88.04718399,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,80472,2020-09-30,87.34783839,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,86821,2020-10-01,86.54544964,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,81484,2020-10-02,85.46284438,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,79476,2020-10-03,84.45842728,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,75829,2020-10-04,83.24277897,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,74442,2020-10-05,82.33560794,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,61267,2020-10-06,81.3344517,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,72049,2020-10-07,80.51575865,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,78524,2020-10-08,79.93720976,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,70496,2020-10-09,78.80996697,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,73272,2020-10-10,77.9338828,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,74383,2020-10-11,76.90366868,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,66732,2020-10-12,75.78497658,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,55342,2020-10-13,74.68012502,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,63509,2020-10-14,73.45092603,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,67708,2020-10-15,72.06593043,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,63371,2020-10-16,70.75339837,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,62212,2020-10-17,69.50238785,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,61871,2020-10-18,68.49094179,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,55722,2020-10-19,67.13442436,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,46790,2020-10-20,66.08536972,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,54044,2020-10-21,64.78066372,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,55839,2020-10-22,63.13682837,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,54366,2020-10-23,61.9679915,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,53370,2020-10-24,60.52582217,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,confirmed cases,50129,2020-10-25,58.76829152,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-02,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-03,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-04,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-05,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-06,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-07,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-08,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-09,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-10,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-11,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-12,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-13,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-14,,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-15,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-16,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-17,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-18,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-19,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-20,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-21,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-22,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-23,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-24,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-25,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-26,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-27,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-28,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-29,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-30,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-01-31,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-01,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-02,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-03,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-04,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-05,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-06,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-07,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-08,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-09,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-10,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-11,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-12,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-13,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-14,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-15,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-16,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-17,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-18,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-19,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-20,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-21,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-22,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-23,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-24,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-25,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-26,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-27,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-28,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-02-29,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-01,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-02,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-03,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-04,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-05,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-06,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-07,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-08,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-09,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-10,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-11,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-12,0,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1,2020-03-13,0.000724635,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1,2020-03-14,0.001449271,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-15,0.001449271,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-16,0.001449271,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1,2020-03-17,0.002173906,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-18,0.002173906,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-19,0.002173906,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1,2020-03-20,0.002898542,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-21,0.002898542,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-22,0.002898542,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,3,2020-03-23,0.005072448,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,2,2020-03-24,0.006521718,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,0,2020-03-25,0.006521718,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,4,2020-03-26,0.00942026,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,4,2020-03-27,0.011594166,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,2,2020-03-28,0.012318801,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,6,2020-03-29,0.016666614,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,4,2020-03-30,0.019565155,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,3,2020-03-31,0.021014426,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,3,2020-04-01,0.023188332,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,15,2020-04-02,0.034057863,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,6,2020-04-03,0.03768104,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,12,2020-04-04,0.046376664,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,9,2020-04-05,0.052898383,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,32,2020-04-06,0.073912809,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,5,2020-04-07,0.076086715,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,35,2020-04-08,0.101448953,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,17,2020-04-09,0.110869213,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,33,2020-04-10,0.131883639,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,40,2020-04-11,0.159419783,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,34,2020-04-12,0.179709574,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,35,2020-04-13,0.202173271,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,31,2020-04-14,0.222463061,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,38,2020-04-15,0.247825299,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,37,2020-04-16,0.263767278,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,23,2020-04-17,0.276086079,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,43,2020-04-18,0.298549776,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,27,2020-04-19,0.311593213,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,36,2020-04-20,0.314491754,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,47,2020-04-21,0.34492644,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,50,2020-04-22,0.355795971,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,41,2020-04-23,0.37318722,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,37,2020-04-24,0.376085761,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,57,2020-04-25,0.388404563,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,49,2020-04-26,0.399274094,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,48,2020-04-27,0.408694354,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,62,2020-04-28,0.43115805,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,73,2020-04-29,0.456520289,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,67,2020-04-30,0.47825935,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,73,2020-05-01,0.514491119,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,71,2020-05-02,0.534780909,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,83,2020-05-03,0.575360491,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,72,2020-05-04,0.601447364,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,195,2020-05-05,0.7086934,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,126,2020-05-06,0.763765689,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,89,2020-05-07,0.798548187,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,103,2020-05-08,0.846374122,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,95,2020-05-09,0.873910267,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,128,2020-05-10,0.931156462,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,97,2020-05-11,0.966663595,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,87,2020-05-12,0.98477948,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,122,2020-05-13,1.020286613,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,134,2020-05-14,1.068837183,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,100,2020-05-15,1.088402339,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,103,2020-05-16,1.111590671,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,120,2020-05-17,1.13840218,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,157,2020-05-18,1.199996187,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,134,2020-05-19,1.155793429,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,140,2020-05-20,1.165938324,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,132,2020-05-21,1.197097645,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,148,2020-05-22,1.229706237,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,137,2020-05-23,1.260140923,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,147,2020-05-24,1.273908996,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,154,2020-05-25,1.315213212,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,146,2020-05-26,1.3579667,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,170,2020-05-27,1.392749198,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,194,2020-05-28,1.43622732,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,175,2020-05-29,1.490574974,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,265,2020-05-30,1.607965905,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,193,2020-05-31,1.660864288,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,230,2020-06-01,1.71376267,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,204,2020-06-02,1.764487147,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,217,2020-06-03,1.820284071,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,260,2020-06-04,1.9130374,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,273,2020-06-05,2.003616822,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,294,2020-06-06,2.117384576,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,287,2020-06-07,2.218833529,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,206,2020-06-08,2.256514569,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,331,2020-06-09,2.390572114,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,279,2020-06-10,2.46955737,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,357,2020-06-11,2.587672937,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,396,2020-06-12,2.747817356,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,386,2020-06-13,2.835498236,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,311,2020-06-14,2.921005211,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,325,2020-06-15,2.989845572,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,380,2020-06-16,3.117381399,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,2003,2020-06-17,4.411580185,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,334,2020-06-18,4.465203203,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,336,2020-06-19,4.510855232,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,375,2020-06-20,4.569550697,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,306,2020-06-21,4.58331877,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,445,2020-06-22,4.756506625,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,312,2020-06-23,4.742738553,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,465,2020-06-24,4.877520733,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,418,2020-06-25,4.921723491,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,407,2020-06-26,4.929694481,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,384,2020-06-27,4.92824521,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,410,2020-06-28,4.999984112,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,380,2020-06-29,5.039839058,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,418,2020-06-30,5.067375203,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,507,2020-07-01,3.983320676,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,434,2020-07-02,4.055784214,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,379,2020-07-03,4.086943535,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,442,2020-07-04,4.135494106,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,613,2020-07-05,4.357957167,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,425,2020-07-06,4.343464459,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,467,2020-07-07,4.455782943,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,482,2020-07-08,4.468101744,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,487,2020-07-09,4.518101586,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,475,2020-07-10,4.567376791,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,519,2020-07-11,4.665202567,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,551,2020-07-12,4.767376156,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,500,2020-07-13,4.854332401,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,553,2020-07-14,4.952158177,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,582,2020-07-15,5.006505831,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,606,2020-07-16,5.131143116,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,687,2020-07-17,5.354330813,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,671,2020-07-18,5.520272314,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,543,2020-07-19,5.469547838,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,681,2020-07-20,5.655054495,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,587,2020-07-21,5.74201074,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,648,2020-07-22,5.862300213,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1129,2020-07-23,6.327516126,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,740,2020-07-24,6.519544501,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,757,2020-07-25,6.692007721,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,705,2020-07-26,6.80360157,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,708,2020-07-27,6.954325728,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,654,2020-07-28,7.027513902,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,768,2020-07-29,7.162296082,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,775,2020-07-30,7.284759461,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,779,2020-07-31,7.351425916,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,764,2020-08-01,7.418817006,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,853,2020-08-02,7.643453974,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,771,2020-08-03,7.708671158,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,803,2020-08-04,7.865192399,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,857,2020-08-05,8.016641193,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,904,2020-08-06,7.853598233,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,886,2020-08-07,7.959394999,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,933,2020-08-08,8.086930825,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,861,2020-08-09,8.199973944,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1007,2020-08-10,8.416639922,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,871,2020-08-11,8.5738858,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,834,2020-08-12,8.621711735,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,942,2020-08-13,8.742725843,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1007,2020-08-14,8.907942709,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,996,2020-08-15,9.076058117,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,944,2020-08-16,9.141999936,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,941,2020-08-17,9.265187951,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,876,2020-08-18,9.318086333,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1092,2020-08-19,9.488375647,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,977,2020-08-20,9.54127403,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,983,2020-08-21,9.611563662,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,945,2020-08-22,9.620259286,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,912,2020-08-23,9.657215691,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,836,2020-08-24,9.533303041,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,848,2020-08-25,9.516636427,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1059,2020-08-26,9.679679387,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1023,2020-08-27,9.738374853,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1057,2020-08-28,9.774606622,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1021,2020-08-29,9.792722506,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,948,2020-08-30,9.795621048,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,971,2020-08-31,9.817360109,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,759,2020-09-01,9.73257777,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1105,2020-09-02,9.74199803,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1043,2020-09-03,9.789823965,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1096,2020-09-04,9.871707763,"Epidemic intelligence, national daily data"
